Profiling_ID,Item_ID,Item_Category,Priority_Level,Warehouse_Code,Storage_Zone,Movement_Velocity,Last_Profiled_Date
PROF4033640,ITEM133640,Packaging,High,WH_MUM_01,Zone C,Slow Moving,2024-04-17
PROF4033641,ITEM133641,Raw Material,Low,WH_NAG_01,Zone B,Slow Moving,2023-09-25
PROF4033642,ITEM133642,Finished Goods,Medium,WH_DEL_01,Zone B,Slow Moving,2023-04-25
PROF4033643,ITEM133643,Raw Material,Medium,WH_MUM_01,Zone A,Slow Moving,2023-04-22
PROF4033644,ITEM133644,Finished Goods,High,WH_NAG_01,Zone B,Slow Moving,2023-04-24
PROF4033645,ITEM133645,Consumables,High,WH_CHN_01,Zone C,Slow Moving,2024-03-21
PROF4033646,ITEM133646,Raw Material,Low,WH_MUM_01,Zone B,Slow Moving,2024-05-23
PROF4033647,ITEM133647,Consumables,Medium,WH_DEL_01,Zone C,Slow Moving,2024-04-19
PROF4033648,ITEM133648,Packaging,Medium,WH_CHN_01,Zone A,Slow Moving,2023-02-24
PROF4033649,ITEM133649,Raw Material,Low,WH_CHN_01,Zone B,Slow Moving,2023-02-26
PROF4033650,ITEM133650,Packaging,Low,WH_DEL_01,Zone C,Slow Moving,2024-11-17
PROF4033651,ITEM133651,Raw Material,High,WH_BLR_01,Zone A,Slow Moving,2024-06-03
PROF4033652,ITEM133652,Packaging,Medium,WH_DEL_01,Zone C,Slow Moving,2024-10-13
PROF4033653,ITEM133653,Raw Material,High,WH_PUN_01,Zone A,Slow Moving,2023-04-06
PROF4033654,ITEM133654,Finished Goods,Medium,WH_PUN_01,Overflow,Slow Moving,2023-01-19
PROF4033655,ITEM133655,Raw Material,High,WH_NAG_01,Zone A,Slow Moving,2024-02-01
PROF4033656,ITEM133656,Raw Material,High,WH_NAG_01,Zone B,Slow Moving,2024-01-27
PROF4033657,ITEM133657,Spare Parts,Medium,WH_DEL_01,Overflow,Slow Moving,2023-07-11
PROF4033658,ITEM133658,Consumables,High,WH_BLR_01,Zone C,Slow Moving,2024-02-26
PROF4033659,ITEM133659,Finished Goods,Medium,WH_PUN_01,Zone A,Slow Moving,2023-11-30
PROF4033660,ITEM133660,Finished Goods,Medium,WH_BLR_01,Zone C,Slow Moving,2024-04-16
PROF4033661,ITEM133661,Spare Parts,High,WH_PUN_01,Zone C,Slow Moving,2023-05-08
PROF4033662,ITEM133662,Raw Material,Medium,WH_MUM_01,Zone A,Slow Moving,2023-09-24
PROF4033663,ITEM133663,Finished Goods,Medium,WH_DEL_01,Zone B,Slow Moving,2023-05-21
PROF4033664,ITEM133664,Packaging,Low,WH_CHN_01,Zone B,Slow Moving,2023-05-26
PROF4033665,ITEM133665,Raw Material,Low,WH_BLR_01,Zone A,Slow Moving,2023-12-27
PROF4033666,ITEM133666,Raw Material,Low,WH_MUM_01,Overflow,Slow Moving,2024-01-30
PROF4033667,ITEM133667,Raw Material,Low,WH_DEL_01,Zone C,Slow Moving,2023-08-01
PROF4033668,ITEM133668,Packaging,High,WH_DEL_01,Overflow,Slow Moving,2023-01-04
PROF4033669,ITEM133669,Packaging,Medium,WH_DEL_01,Zone B,Slow Moving,2023-02-19
PROF4033670,ITEM133670,Raw Material,High,WH_NAG_01,Zone B,Slow Moving,2024-12-11
PROF4033671,ITEM133671,Consumables,High,WH_CHN_01,Zone A,Slow Moving,2024-12-24
PROF4033672,ITEM133672,Finished Goods,Medium,WH_BLR_01,Zone C,Slow Moving,2024-04-11
PROF4033673,ITEM133673,Packaging,Medium,WH_MUM_01,Zone C,Slow Moving,2023-07-23
PROF4033674,ITEM133674,Raw Material,Medium,WH_BLR_01,Zone B,Slow Moving,2023-02-02
PROF4033675,ITEM133675,Spare Parts,Low,WH_DEL_01,Overflow,Slow Moving,2023-10-02
PROF4033676,ITEM133676,Finished Goods,High,WH_DEL_01,Zone C,Slow Moving,2023-10-29
PROF4033677,ITEM133677,Raw Material,Medium,WH_DEL_01,Zone A,Slow Moving,2023-06-23
PROF4033678,ITEM133678,Packaging,High,WH_MUM_01,Zone B,Slow Moving,2023-05-17
PROF4033679,ITEM133679,Raw Material,Medium,WH_NAG_01,Zone C,Slow Moving,2024-12-14
PROF4033680,ITEM133680,Raw Material,Medium,WH_BLR_01,Zone C,Slow Moving,2023-07-06
PROF4033681,ITEM133681,Consumables,Medium,WH_MUM_01,Zone B,Slow Moving,2024-01-27
PROF4033682,ITEM133682,Raw Material,High,WH_DEL_01,Zone A,Slow Moving,2024-09-17
PROF4033683,ITEM133683,Consumables,Medium,WH_DEL_01,Zone A,Slow Moving,2023-08-25
PROF4033684,ITEM133684,Spare Parts,Medium,WH_MUM_01,Overflow,Slow Moving,2024-12-26
PROF4033685,ITEM133685,Raw Material,Medium,WH_PUN_01,Zone B,Slow Moving,2023-04-23
PROF4033686,ITEM133686,Finished Goods,High,WH_PUN_01,Zone B,Slow Moving,2024-01-11
PROF4033687,ITEM133687,Raw Material,Low,WH_MUM_01,Overflow,Slow Moving,2024-12-16
PROF4033688,ITEM133688,Finished Goods,Low,WH_NAG_01,Zone A,Slow Moving,2024-07-27
PROF4033689,ITEM133689,Packaging,Medium,WH_BLR_01,Zone B,Slow Moving,2024-08-21
PROF4033690,ITEM133690,Spare Parts,Medium,WH_DEL_01,Zone B,Slow Moving,2024-01-19
PROF4033691,ITEM133691,Spare Parts,High,WH_NAG_01,Zone B,Slow Moving,2024-03-15
PROF4033692,ITEM133692,Packaging,Low,WH_MUM_01,Overflow,Slow Moving,2023-11-21
PROF4033693,ITEM133693,Raw Material,Medium,WH_NAG_01,Overflow,Slow Moving,2023-08-23
PROF4033694,ITEM133694,Spare Parts,Low,WH_NAG_01,Overflow,Slow Moving,2023-07-20
PROF4033695,ITEM133695,Raw Material,Medium,WH_CHN_01,Zone B,Slow Moving,2023-07-16
PROF4033696,ITEM133696,Spare Parts,High,WH_PUN_01,Zone B,Slow Moving,2023-10-11
PROF4033697,ITEM133697,Finished Goods,High,WH_NAG_01,Zone C,Slow Moving,2023-01-16
PROF4033698,ITEM133698,Raw Material,Low,WH_PUN_01,Zone A,Slow Moving,2024-04-25
PROF4033699,ITEM133699,Spare Parts,Low,WH_PUN_01,Zone C,Slow Moving,2023-04-04
PROF4033700,ITEM133700,Raw Material,Low,WH_CHN_01,Zone B,Slow Moving,2023-03-14
PROF4033701,ITEM133701,Consumables,Medium,WH_CHN_01,Zone C,Slow Moving,2024-03-14
PROF4033702,ITEM133702,Raw Material,High,WH_PUN_01,Zone B,Slow Moving,2023-11-25
PROF4033703,ITEM133703,Finished Goods,Medium,WH_DEL_01,Zone C,Slow Moving,2024-01-19
PROF4033704,ITEM133704,Finished Goods,Medium,WH_MUM_01,Zone A,Slow Moving,2023-10-02
PROF4033705,ITEM133705,Packaging,Medium,WH_BLR_01,Zone C,Slow Moving,2023-09-25
PROF4033706,ITEM133706,Raw Material,High,WH_NAG_01,Zone B,Slow Moving,2024-05-17
PROF4033707,ITEM133707,Finished Goods,Medium,WH_PUN_01,Zone A,Slow Moving,2024-02-18
PROF4033708,ITEM133708,Raw Material,Medium,WH_MUM_01,Zone C,Slow Moving,2024-01-18
PROF4033709,ITEM133709,Raw Material,Low,WH_MUM_01,Zone B,Slow Moving,2023-08-04
PROF4033710,ITEM133710,Raw Material,Low,WH_DEL_01,Zone B,Slow Moving,2024-06-30
PROF4033711,ITEM133711,Spare Parts,Medium,WH_DEL_01,Zone B,Slow Moving,2024-09-05
PROF4033712,ITEM133712,Packaging,High,WH_DEL_01,Zone C,Slow Moving,2024-09-03
PROF4033713,ITEM133713,Raw Material,High,WH_MUM_01,Zone A,Slow Moving,2023-05-22
PROF4033714,ITEM133714,Raw Material,Medium,WH_CHN_01,Zone C,Slow Moving,2023-08-09
PROF4033715,ITEM133715,Raw Material,High,WH_PUN_01,Zone B,Slow Moving,2024-06-13
PROF4033716,ITEM133716,Spare Parts,Medium,WH_PUN_01,Zone C,Slow Moving,2023-11-26
PROF4033717,ITEM133717,Raw Material,Medium,WH_BLR_01,Zone C,Slow Moving,2024-12-31
PROF4033718,ITEM133718,Raw Material,Low,WH_DEL_01,Zone A,Slow Moving,2023-01-17
PROF4033719,ITEM133719,Spare Parts,Low,WH_CHN_01,Zone A,Slow Moving,2024-06-11
PROF4033720,ITEM133720,Packaging,Medium,WH_DEL_01,Zone B,Slow Moving,2024-07-02
PROF4033721,ITEM133721,Raw Material,High,WH_PUN_01,Zone B,Slow Moving,2024-08-26
PROF4033722,ITEM133722,Raw Material,Medium,WH_MUM_01,Zone C,Slow Moving,2023-10-14
PROF4033723,ITEM133723,Consumables,Medium,WH_CHN_01,Zone A,Slow Moving,2023-08-01
PROF4033724,ITEM133724,Consumables,Low,WH_NAG_01,Zone A,Slow Moving,2024-05-15
PROF4033725,ITEM133725,Packaging,High,WH_PUN_01,Zone B,Slow Moving,2024-05-19
PROF4033726,ITEM133726,Finished Goods,Low,WH_DEL_01,Zone C,Slow Moving,2023-07-09
PROF4033727,ITEM133727,Finished Goods,Low,WH_MUM_01,Zone C,Slow Moving,2024-06-22
PROF4033728,ITEM133728,Finished Goods,Medium,WH_DEL_01,Zone B,Slow Moving,2024-11-24
PROF4033729,ITEM133729,Spare Parts,High,WH_CHN_01,Zone B,Slow Moving,2024-07-05
PROF4033730,ITEM133730,Packaging,Medium,WH_MUM_01,Zone A,Slow Moving,2023-11-26
PROF4033731,ITEM133731,Raw Material,Medium,WH_DEL_01,Zone C,Slow Moving,2024-05-14
PROF4033732,ITEM133732,Finished Goods,Low,WH_CHN_01,Zone A,Slow Moving,2024-07-03
PROF4033733,ITEM133733,Spare Parts,Low,WH_NAG_01,Zone C,Slow Moving,2024-02-05
PROF4033734,ITEM133734,Spare Parts,High,WH_DEL_01,Zone B,Slow Moving,2024-12-08
PROF4033735,ITEM133735,Finished Goods,Medium,WH_MUM_01,Zone A,Slow Moving,2024-04-05
PROF4033736,ITEM133736,Consumables,High,WH_DEL_01,Zone A,Slow Moving,2024-08-08
PROF4033737,ITEM133737,Raw Material,Low,WH_BLR_01,Zone C,Slow Moving,2024-01-16
PROF4033738,ITEM133738,Consumables,Medium,WH_CHN_01,Zone B,Slow Moving,2024-08-07
PROF4033739,ITEM133739,Spare Parts,Medium,WH_PUN_01,Zone C,Slow Moving,2024-02-14
PROF4033740,ITEM133740,Spare Parts,Low,WH_PUN_01,Zone C,Slow Moving,2023-12-22
PROF4033741,ITEM133741,Consumables,Low,WH_PUN_01,Zone B,Slow Moving,2023-12-03
PROF4033742,ITEM133742,Finished Goods,Medium,WH_PUN_01,Zone B,Slow Moving,2023-03-27
PROF4033743,ITEM133743,Finished Goods,Medium,WH_MUM_01,Overflow,Slow Moving,2023-02-28
PROF4033744,ITEM133744,Packaging,High,WH_MUM_01,Zone A,Slow Moving,2023-02-05
PROF4033745,ITEM133745,Raw Material,Medium,WH_NAG_01,Zone A,Slow Moving,2024-06-14
PROF4033746,ITEM133746,Consumables,Medium,WH_BLR_01,Zone A,Slow Moving,2024-08-31
PROF4033747,ITEM133747,Finished Goods,Medium,WH_NAG_01,Zone A,Slow Moving,2024-11-18
PROF4033748,ITEM133748,Spare Parts,Medium,WH_CHN_01,Zone A,Slow Moving,2023-07-26
PROF4033749,ITEM133749,Raw Material,High,WH_NAG_01,Zone C,Slow Moving,2024-07-11
PROF4033750,ITEM133750,Raw Material,Medium,WH_BLR_01,Overflow,Slow Moving,2024-06-16
PROF4033751,ITEM133751,Raw Material,Low,WH_DEL_01,Overflow,Slow Moving,2023-07-21
PROF4033752,ITEM133752,Finished Goods,Medium,WH_DEL_01,Zone A,Slow Moving,2024-09-21
PROF4033753,ITEM133753,Packaging,High,WH_MUM_01,Zone C,Slow Moving,2023-12-22
PROF4033754,ITEM133754,Packaging,Medium,WH_PUN_01,Zone A,Slow Moving,2024-12-03
PROF4033755,ITEM133755,Finished Goods,Medium,WH_NAG_01,Zone A,Slow Moving,2024-08-23
PROF4033756,ITEM133756,Finished Goods,High,WH_BLR_01,Zone C,Slow Moving,2024-09-19
PROF4033757,ITEM133757,Packaging,High,WH_CHN_01,Zone A,Slow Moving,2023-08-21
PROF4033758,ITEM133758,Finished Goods,Medium,WH_NAG_01,Zone C,Slow Moving,2024-02-25
PROF4033759,ITEM133759,Raw Material,Medium,WH_PUN_01,Zone A,Slow Moving,2024-06-09
PROF4033760,ITEM133760,Raw Material,High,WH_MUM_01,Overflow,Slow Moving,2024-11-21
PROF4033761,ITEM133761,Packaging,High,WH_BLR_01,Zone B,Slow Moving,2023-05-12
PROF4033762,ITEM133762,Raw Material,High,WH_MUM_01,Zone C,Slow Moving,2024-12-21
PROF4033763,ITEM133763,Consumables,Medium,WH_PUN_01,Zone B,Slow Moving,2024-07-18
PROF4033764,ITEM133764,Finished Goods,Medium,WH_NAG_01,Zone C,Slow Moving,2023-08-08
PROF4033765,ITEM133765,Finished Goods,High,WH_DEL_01,Zone B,Slow Moving,2024-05-30
PROF4033766,ITEM133766,Finished Goods,High,WH_NAG_01,Zone C,Slow Moving,2024-03-11
PROF4033767,ITEM133767,Finished Goods,Medium,WH_CHN_01,Zone A,Slow Moving,2024-12-19
PROF4033768,ITEM133768,Spare Parts,Medium,WH_BLR_01,Zone C,Slow Moving,2024-07-12
PROF4033769,ITEM133769,Spare Parts,Medium,WH_NAG_01,Zone B,Slow Moving,2024-08-02
PROF4033770,ITEM133770,Packaging,Medium,WH_NAG_01,Zone C,Slow Moving,2024-12-06
PROF4033771,ITEM133771,Spare Parts,Medium,WH_MUM_01,Zone C,Slow Moving,2024-08-16
PROF4033772,ITEM133772,Spare Parts,Medium,WH_MUM_01,Zone B,Slow Moving,2024-01-24
PROF4033773,ITEM133773,Finished Goods,Medium,WH_DEL_01,Zone C,Slow Moving,2024-04-29
PROF4033774,ITEM133774,Raw Material,High,WH_NAG_01,Overflow,Slow Moving,2023-02-08
PROF4033775,ITEM133775,Finished Goods,High,WH_DEL_01,Zone B,Slow Moving,2023-06-03
PROF4033776,ITEM133776,Packaging,Low,WH_CHN_01,Zone B,Slow Moving,2023-05-02
PROF4033777,ITEM133777,Raw Material,High,WH_PUN_01,Zone C,Slow Moving,2024-10-29
PROF4033778,ITEM133778,Packaging,High,WH_CHN_01,Zone B,Slow Moving,2023-01-05
PROF4033779,ITEM133779,Raw Material,High,WH_BLR_01,Zone A,Slow Moving,2024-10-04
PROF4033780,ITEM133780,Spare Parts,Medium,WH_NAG_01,Zone A,Slow Moving,2023-03-31
PROF4033781,ITEM133781,Finished Goods,Medium,WH_MUM_01,Zone A,Slow Moving,2024-04-06
PROF4033782,ITEM133782,Consumables,High,WH_MUM_01,Zone C,Slow Moving,2023-04-02
PROF4033783,ITEM133783,Finished Goods,High,WH_BLR_01,Zone B,Slow Moving,2024-12-21
PROF4033784,ITEM133784,Consumables,Low,WH_DEL_01,Overflow,Slow Moving,2023-12-22
PROF4033785,ITEM133785,Finished Goods,Medium,WH_MUM_01,Zone C,Slow Moving,2024-07-05
PROF4033786,ITEM133786,Raw Material,Low,WH_BLR_01,Zone C,Slow Moving,2023-07-18
PROF4033787,ITEM133787,Packaging,Low,WH_MUM_01,Zone A,Slow Moving,2023-04-05
PROF4033788,ITEM133788,Finished Goods,Medium,WH_NAG_01,Zone A,Slow Moving,2024-07-19
PROF4033789,ITEM133789,Raw Material,Low,WH_MUM_01,Zone B,Slow Moving,2023-01-19
PROF4033790,ITEM133790,Consumables,Low,WH_DEL_01,Zone B,Slow Moving,2024-03-28
PROF4033791,ITEM133791,Consumables,High,WH_DEL_01,Zone A,Slow Moving,2024-06-19
PROF4033792,ITEM133792,Finished Goods,Medium,WH_DEL_01,Overflow,Slow Moving,2024-02-28
PROF4033793,ITEM133793,Finished Goods,Low,WH_PUN_01,Zone C,Slow Moving,2023-08-01
PROF4033794,ITEM133794,Finished Goods,Medium,WH_DEL_01,Overflow,Slow Moving,2023-07-11
PROF4033795,ITEM133795,Raw Material,Low,WH_CHN_01,Zone A,Slow Moving,2024-09-04
PROF4033796,ITEM133796,Packaging,Medium,WH_BLR_01,Zone B,Slow Moving,2024-01-10
PROF4033797,ITEM133797,Packaging,Medium,WH_NAG_01,Zone A,Slow Moving,2024-06-09
PROF4033798,ITEM133798,Packaging,High,WH_NAG_01,Zone C,Slow Moving,2024-08-14
PROF4033799,ITEM133799,Packaging,Medium,WH_CHN_01,Zone B,Slow Moving,2023-10-03
PROF4033800,ITEM133800,Raw Material,Low,WH_NAG_01,Zone C,Slow Moving,2023-08-07
PROF4033801,ITEM133801,Consumables,High,WH_MUM_01,Zone C,Slow Moving,2023-08-17
PROF4033802,ITEM133802,Finished Goods,High,WH_MUM_01,Zone B,Slow Moving,2023-08-14
PROF4033803,ITEM133803,Raw Material,High,WH_CHN_01,Zone C,Slow Moving,2024-07-06
PROF4033804,ITEM133804,Raw Material,Low,WH_NAG_01,Zone C,Slow Moving,2023-06-05
PROF4033805,ITEM133805,Packaging,Low,WH_CHN_01,Overflow,Slow Moving,2023-06-19
PROF4033806,ITEM133806,Raw Material,Low,WH_NAG_01,Zone B,Slow Moving,2023-04-21
PROF4033807,ITEM133807,Packaging,Low,WH_BLR_01,Zone B,Slow Moving,2023-11-22
PROF4033808,ITEM133808,Finished Goods,High,WH_MUM_01,Zone B,Slow Moving,2023-06-19
PROF4033809,ITEM133809,Raw Material,Low,WH_PUN_01,Zone B,Slow Moving,2023-09-30
PROF4033810,ITEM133810,Finished Goods,Low,WH_PUN_01,Zone A,Slow Moving,2024-05-14
PROF4033811,ITEM133811,Raw Material,High,WH_CHN_01,Zone C,Slow Moving,2024-06-23
PROF4033812,ITEM133812,Consumables,High,WH_BLR_01,Zone A,Slow Moving,2023-06-11
PROF4033813,ITEM133813,Raw Material,Low,WH_CHN_01,Zone B,Slow Moving,2024-02-13
PROF4033814,ITEM133814,Raw Material,Medium,WH_PUN_01,Zone C,Slow Moving,2024-04-11
PROF4033815,ITEM133815,Spare Parts,High,WH_DEL_01,Zone C,Slow Moving,2024-08-25
PROF4033816,ITEM133816,Packaging,High,WH_CHN_01,Zone A,Slow Moving,2023-04-06
PROF4033817,ITEM133817,Packaging,Medium,WH_BLR_01,Zone A,Slow Moving,2023-05-10
PROF4033818,ITEM133818,Raw Material,Medium,WH_PUN_01,Overflow,Slow Moving,2024-12-16
PROF4033819,ITEM133819,Raw Material,Low,WH_MUM_01,Zone A,Slow Moving,2023-04-02
PROF4033820,ITEM133820,Finished Goods,High,WH_BLR_01,Zone B,Slow Moving,2023-02-06
PROF4033821,ITEM133821,Packaging,Medium,WH_MUM_01,Zone B,Slow Moving,2023-11-19
PROF4033822,ITEM133822,Packaging,High,WH_PUN_01,Zone A,Slow Moving,2024-01-03
PROF4033823,ITEM133823,Packaging,Medium,WH_NAG_01,Zone A,Slow Moving,2023-08-17
PROF4033824,ITEM133824,Finished Goods,Medium,WH_BLR_01,Zone C,Slow Moving,2024-03-25
PROF4033825,ITEM133825,Consumables,High,WH_MUM_01,Zone C,Slow Moving,2024-10-26
PROF4033826,ITEM133826,Spare Parts,High,WH_PUN_01,Zone A,Slow Moving,2024-03-06
PROF4033827,ITEM133827,Raw Material,High,WH_PUN_01,Zone A,Slow Moving,2024-09-26
PROF4033828,ITEM133828,Packaging,Low,WH_MUM_01,Zone C,Slow Moving,2023-01-05
PROF4033829,ITEM133829,Spare Parts,Low,WH_PUN_01,Overflow,Slow Moving,2024-09-23
PROF4033830,ITEM133830,Raw Material,High,WH_PUN_01,Zone C,Slow Moving,2023-12-08
PROF4033831,ITEM133831,Finished Goods,Low,WH_MUM_01,Zone B,Slow Moving,2024-08-21
PROF4033832,ITEM133832,Packaging,Medium,WH_CHN_01,Zone A,Slow Moving,2024-10-23
PROF4033833,ITEM133833,Raw Material,Medium,WH_PUN_01,Zone B,Slow Moving,2024-12-26
PROF4033834,ITEM133834,Finished Goods,Medium,WH_MUM_01,Zone C,Slow Moving,2023-09-14
PROF4033835,ITEM133835,Packaging,Low,WH_PUN_01,Zone B,Slow Moving,2024-07-16
PROF4033836,ITEM133836,Finished Goods,Medium,WH_NAG_01,Zone B,Slow Moving,2024-07-23
PROF4033837,ITEM133837,Packaging,High,WH_PUN_01,Zone C,Slow Moving,2023-06-02
PROF4033838,ITEM133838,Finished Goods,High,WH_CHN_01,Zone A,Slow Moving,2023-10-15
PROF4033839,ITEM133839,Consumables,Medium,WH_PUN_01,Zone B,Slow Moving,2023-05-23
PROF4033840,ITEM133840,Raw Material,Medium,WH_PUN_01,Overflow,Slow Moving,2024-10-19
PROF4033841,ITEM133841,Finished Goods,High,WH_DEL_01,Zone A,Slow Moving,2024-11-04
PROF4033842,ITEM133842,Consumables,Low,WH_NAG_01,Zone A,Slow Moving,2023-04-30
PROF4033843,ITEM133843,Packaging,Medium,WH_BLR_01,Zone B,Slow Moving,2023-03-15
PROF4033844,ITEM133844,Spare Parts,Medium,WH_PUN_01,Zone B,Slow Moving,2023-10-02
PROF4033845,ITEM133845,Raw Material,High,WH_NAG_01,Zone C,Slow Moving,2024-10-02
PROF4033846,ITEM133846,Consumables,Medium,WH_PUN_01,Zone B,Slow Moving,2023-05-08
PROF4033847,ITEM133847,Consumables,High,WH_CHN_01,Zone A,Slow Moving,2023-06-18
PROF4033848,ITEM133848,Raw Material,High,WH_NAG_01,Zone A,Slow Moving,2024-12-25
PROF4033849,ITEM133849,Raw Material,Low,WH_PUN_01,Zone C,Slow Moving,2024-10-05
PROF4033850,ITEM133850,Packaging,Medium,WH_MUM_01,Zone A,Slow Moving,2024-07-10
PROF4033851,ITEM133851,Raw Material,Low,WH_BLR_01,Zone C,Slow Moving,2023-01-03
PROF4033852,ITEM133852,Packaging,Low,WH_DEL_01,Zone A,Slow Moving,2023-01-04
PROF4033853,ITEM133853,Raw Material,Medium,WH_PUN_01,Zone C,Slow Moving,2024-02-16
PROF4033854,ITEM133854,Packaging,Low,WH_BLR_01,Zone C,Slow Moving,2024-11-28
PROF4033855,ITEM133855,Finished Goods,Medium,WH_CHN_01,Zone B,Slow Moving,2024-01-17
PROF4033856,ITEM133856,Raw Material,Medium,WH_BLR_01,Zone C,Slow Moving,2024-02-10
PROF4033857,ITEM133857,Raw Material,Medium,WH_MUM_01,Zone A,Slow Moving,2023-04-09
PROF4033858,ITEM133858,Packaging,Low,WH_CHN_01,Zone B,Slow Moving,2024-09-11
PROF4033859,ITEM133859,Raw Material,Medium,WH_MUM_01,Zone B,Slow Moving,2023-09-24
PROF4033860,ITEM133860,Finished Goods,Medium,WH_BLR_01,Zone B,Slow Moving,2023-02-02
PROF4033861,ITEM133861,Finished Goods,Low,WH_DEL_01,Zone A,Slow Moving,2024-05-26
PROF4033862,ITEM133862,Spare Parts,Low,WH_NAG_01,Overflow,Slow Moving,2023-07-11
PROF4033863,ITEM133863,Finished Goods,Low,WH_DEL_01,Zone B,Slow Moving,2023-12-06
PROF4033864,ITEM133864,Packaging,High,WH_BLR_01,Zone A,Slow Moving,2024-02-12
PROF4033865,ITEM133865,Raw Material,High,WH_BLR_01,Zone A,Slow Moving,2023-11-02
PROF4033866,ITEM133866,Consumables,Medium,WH_BLR_01,Overflow,Slow Moving,2023-02-10
PROF4033867,ITEM133867,Raw Material,High,WH_MUM_01,Zone C,Slow Moving,2023-08-13
PROF4033868,ITEM133868,Packaging,High,WH_MUM_01,Zone C,Slow Moving,2024-02-24
PROF4033869,ITEM133869,Raw Material,Low,WH_MUM_01,Zone A,Slow Moving,2024-04-30
PROF4033870,ITEM133870,Consumables,High,WH_BLR_01,Zone B,Slow Moving,2023-11-26
PROF4033871,ITEM133871,Finished Goods,Low,WH_MUM_01,Zone B,Slow Moving,2024-07-08
PROF4033872,ITEM133872,Packaging,High,WH_DEL_01,Zone A,Slow Moving,2023-05-31
PROF4033873,ITEM133873,Packaging,Medium,WH_NAG_01,Overflow,Slow Moving,2023-02-06
PROF4033874,ITEM133874,Spare Parts,Medium,WH_BLR_01,Zone B,Slow Moving,2024-09-10
PROF4033875,ITEM133875,Finished Goods,Low,WH_NAG_01,Zone B,Slow Moving,2023-01-10
PROF4033876,ITEM133876,Packaging,Medium,WH_MUM_01,Zone A,Slow Moving,2024-05-03
PROF4033877,ITEM133877,Spare Parts,Low,WH_MUM_01,Zone A,Slow Moving,2024-11-19
PROF4033878,ITEM133878,Raw Material,High,WH_CHN_01,Zone C,Slow Moving,2024-09-09
PROF4033879,ITEM133879,Finished Goods,Medium,WH_DEL_01,Zone A,Slow Moving,2024-10-08
PROF4033880,ITEM133880,Spare Parts,Medium,WH_MUM_01,Zone C,Slow Moving,2023-02-17
PROF4033881,ITEM133881,Finished Goods,High,WH_PUN_01,Zone C,Slow Moving,2023-08-07
PROF4033882,ITEM133882,Packaging,Medium,WH_BLR_01,Zone C,Slow Moving,2023-07-18
PROF4033883,ITEM133883,Raw Material,High,WH_NAG_01,Zone B,Slow Moving,2024-06-05
PROF4033884,ITEM133884,Raw Material,Medium,WH_NAG_01,Zone C,Slow Moving,2023-11-05
PROF4033885,ITEM133885,Raw Material,Low,WH_CHN_01,Zone B,Slow Moving,2023-10-13
PROF4033886,ITEM133886,Finished Goods,High,WH_PUN_01,Zone B,Slow Moving,2023-02-03
PROF4033887,ITEM133887,Finished Goods,Low,WH_BLR_01,Zone A,Slow Moving,2024-12-13
PROF4033888,ITEM133888,Finished Goods,Medium,WH_NAG_01,Zone B,Slow Moving,2024-06-05
PROF4033889,ITEM133889,Finished Goods,Medium,WH_BLR_01,Zone B,Slow Moving,2024-11-01
PROF4033890,ITEM133890,Raw Material,Medium,WH_DEL_01,Zone B,Slow Moving,2024-01-26
PROF4033891,ITEM133891,Consumables,High,WH_PUN_01,Zone C,Slow Moving,2023-07-29
PROF4033892,ITEM133892,Spare Parts,Medium,WH_MUM_01,Zone B,Slow Moving,2024-12-01
PROF4033893,ITEM133893,Finished Goods,Medium,WH_DEL_01,Zone B,Slow Moving,2024-05-17
PROF4033894,ITEM133894,Raw Material,Medium,WH_CHN_01,Zone A,Slow Moving,2024-08-27
PROF4033895,ITEM133895,Raw Material,Medium,WH_CHN_01,Zone A,Slow Moving,2023-12-17
PROF4033896,ITEM133896,Packaging,Medium,WH_MUM_01,Zone B,Slow Moving,2024-06-26
PROF4033897,ITEM133897,Raw Material,Low,WH_PUN_01,Overflow,Slow Moving,2024-03-31
PROF4033898,ITEM133898,Packaging,High,WH_BLR_01,Overflow,Slow Moving,2023-01-14
PROF4033899,ITEM133899,Raw Material,Medium,WH_CHN_01,Overflow,Slow Moving,2024-04-08
PROF4033900,ITEM133900,Raw Material,Low,WH_PUN_01,Zone A,Slow Moving,2023-11-17
PROF4033901,ITEM133901,Packaging,Medium,WH_CHN_01,Zone B,Slow Moving,2023-09-25
PROF4033902,ITEM133902,Consumables,High,WH_NAG_01,Zone C,Slow Moving,2023-07-11
PROF4033903,ITEM133903,Raw Material,Medium,WH_DEL_01,Zone A,Slow Moving,2024-05-07
PROF4033904,ITEM133904,Finished Goods,Medium,WH_PUN_01,Overflow,Slow Moving,2023-02-24
PROF4033905,ITEM133905,Finished Goods,Low,WH_DEL_01,Zone C,Slow Moving,2024-09-29
PROF4033906,ITEM133906,Raw Material,High,WH_CHN_01,Zone B,Slow Moving,2024-03-06
PROF4033907,ITEM133907,Finished Goods,High,WH_NAG_01,Zone C,Slow Moving,2023-10-02
PROF4033908,ITEM133908,Raw Material,Medium,WH_DEL_01,Zone A,Slow Moving,2024-10-16
PROF4033909,ITEM133909,Raw Material,High,WH_PUN_01,Zone A,Slow Moving,2023-06-11
PROF4033910,ITEM133910,Consumables,Low,WH_NAG_01,Zone A,Slow Moving,2023-06-06
PROF4033911,ITEM133911,Finished Goods,Medium,WH_DEL_01,Zone B,Slow Moving,2023-01-17
