Discrepancy_ID,Movement_ID,Item_ID,Warehouse_Code,Discrepancy_Date,Expected_Quantity,Actual_Quantity,Variance_Quantity,Discrepancy_Type,Root_Cause,Resolution_Status
DISC6013491,MOV3056573,ITEM106042,WH_NAG_01,22-04-21,13,21,8,Damage,System posting delay,Open
DISC6013492,MOV3007649,ITEM122071,WH_MUM_01,30-07-22,11,1,-10,Shortage,Wrong bin placement,Open
DISC6013493,MOV3042293,ITEM125601,WH_BLR_01,01-08-21,29,25,-4,Wrong Item,Documentation missing,Under Investigation
DISC6013494,MOV3000092,ITEM138270,WH_CHN_01,03-05-23,18,23,5,Excess,Documentation missing,Resolved
DISC6013495,MOV3096214,ITEM126428,WH_NAG_01,17-06-21,25,33,8,Damage,System posting delay,Resolved
DISC6013496,MOV3068024,ITEM131164,WH_MUM_01,25-08-23,1,7,6,Wrong Item,System posting delay,Open
DISC6013497,MOV3021295,ITEM113621,WH_PUN_01,09-12-24,29,21,-8,Excess,Handling damage,Open
DISC6013498,MOV3106178,ITEM114807,WH_PUN_01,16-08-23,14,9,-5,Damage,Wrong bin placement,Under Investigation
DISC6013499,MOV3064809,ITEM128906,WH_DEL_01,14-12-21,15,14,-1,Damage,Vendor short supply,Under Investigation
DISC6013500,MOV3008554,ITEM114925,WH_PUN_01,22-07-21,18,22,4,Wrong Item,Vendor short supply,Resolved
DISC6013501,MOV3038962,ITEM120993,WH_CHN_01,31-08-22,11,13,2,Excess,Vendor short supply,Open
DISC6013502,MOV3063564,ITEM100055,WH_DEL_01,06-10-24,15,13,-2,Excess,Vendor short supply,Adjusted
DISC6013503,MOV3050309,ITEM135077,WH_CHN_01,06-06-24,12,3,-9,Excess,Manual counting error,Resolved
DISC6013504,MOV3059168,ITEM139678,WH_PUN_01,08-03-22,1,10,9,Damage,Wrong bin placement,Resolved
DISC6013505,MOV3102506,ITEM120034,WH_MUM_01,02-03-22,22,25,3,Excess,System posting delay,Adjusted
DISC6013506,MOV3101080,ITEM101173,WH_NAG_01,28-05-22,13,8,-5,Count Error,Wrong bin placement,Resolved
DISC6013507,MOV3067303,ITEM109521,WH_NAG_01,01-01-23,38,34,-4,Damage,Vendor short supply,Adjusted
DISC6013508,MOV3084754,ITEM119672,WH_NAG_01,08-02-24,22,24,2,Shortage,Handling damage,Adjusted
DISC6013509,MOV3068573,ITEM122303,WH_PUN_01,26-03-23,39,45,6,Shortage,System posting delay,Open
DISC6013510,MOV3098334,ITEM137074,WH_CHN_01,19-06-23,11,16,5,Wrong Item,Documentation missing,Under Investigation
DISC6013511,MOV3100800,ITEM129789,WH_MUM_01,15-03-24,35,25,-10,Count Error,Manual counting error,Adjusted
DISC6013512,MOV3075517,ITEM105065,WH_DEL_01,24-06-22,22,25,3,Excess,Manual counting error,Under Investigation
DISC6013513,MOV3043027,ITEM122492,WH_MUM_01,21-04-21,23,28,5,Shortage,Documentation missing,Resolved
DISC6013514,MOV3017334,ITEM135385,WH_MUM_01,02-09-23,23,29,6,Shortage,System posting delay,Resolved
DISC6013515,MOV3072224,ITEM103903,WH_DEL_01,31-07-21,8,16,8,Shortage,Handling damage,Open
DISC6013516,MOV3000522,ITEM103880,WH_MUM_01,04-06-24,16,25,9,Excess,Vendor short supply,Open
DISC6013517,MOV3014164,ITEM126917,WH_MUM_01,16-08-22,28,22,-6,Count Error,Vendor short supply,Open
DISC6013518,MOV3093958,ITEM132926,WH_BLR_01,23-07-22,2,0,-2,Wrong Item,Handling damage,Under Investigation
DISC6013519,MOV3040935,ITEM114429,WH_NAG_01,24-03-23,34,26,-8,Shortage,Handling damage,Adjusted
DISC6013520,MOV3038673,ITEM103186,WH_MUM_01,02-03-22,3,0,-3,Wrong Item,System posting delay,Resolved
DISC6013521,MOV3061726,ITEM118756,WH_BLR_01,15-07-24,10,3,-7,Excess,Wrong bin placement,Under Investigation
DISC6013522,MOV3060841,ITEM130342,WH_MUM_01,26-02-23,23,23,0,Count Error,Vendor short supply,Adjusted
DISC6013523,MOV3053399,ITEM131712,WH_DEL_01,27-09-24,18,22,4,Wrong Item,System posting delay,Open
DISC6013524,MOV3074536,ITEM112952,WH_BLR_01,26-11-22,20,26,6,Damage,Manual counting error,Open
DISC6013525,MOV3103146,ITEM131109,WH_MUM_01,20-08-24,21,17,-4,Count Error,System posting delay,Resolved
DISC6013526,MOV3099759,ITEM105016,WH_CHN_01,16-01-22,20,19,-1,Shortage,Documentation missing,Under Investigation
DISC6013527,MOV3105340,ITEM125051,WH_BLR_01,10-03-23,32,28,-4,Damage,Manual counting error,Under Investigation
DISC6013528,MOV3049668,ITEM118839,WH_BLR_01,06-12-21,34,25,-9,Damage,Manual counting error,Open
DISC6013529,MOV3042681,ITEM113015,WH_NAG_01,05-09-22,27,20,-7,Shortage,Manual counting error,Resolved
DISC6013530,MOV3085445,ITEM120308,WH_BLR_01,19-10-21,15,5,-10,Shortage,Documentation missing,Resolved
DISC6013531,MOV3024588,ITEM123580,WH_MUM_01,19-06-23,34,32,-2,Damage,Manual counting error,Resolved
DISC6013532,MOV3038310,ITEM117934,WH_BLR_01,28-12-22,20,27,7,Count Error,Documentation missing,Open
DISC6013533,MOV3060763,ITEM131766,WH_DEL_01,20-06-23,25,25,0,Wrong Item,System posting delay,Open
DISC6013534,MOV3044960,ITEM103873,WH_PUN_01,22-12-23,31,40,9,Damage,Documentation missing,Resolved
DISC6013535,MOV3035583,ITEM139944,WH_DEL_01,25-02-23,16,11,-5,Count Error,System posting delay,Open
DISC6013536,MOV3118532,ITEM126594,WH_DEL_01,03-12-23,30,34,4,Count Error,Wrong bin placement,Open
DISC6013537,MOV3007323,ITEM125020,WH_MUM_01,19-06-21,37,38,1,Shortage,System posting delay,Resolved
DISC6013538,MOV3046583,ITEM137480,WH_MUM_01,12-12-23,35,33,-2,Count Error,Handling damage,Open
DISC6013539,MOV3061951,ITEM126570,WH_BLR_01,02-03-23,22,27,5,Shortage,Manual counting error,Resolved
DISC6013540,MOV3001453,ITEM102692,WH_PUN_01,21-12-21,20,17,-3,Excess,Documentation missing,Resolved
DISC6013541,MOV3109905,ITEM125150,WH_DEL_01,14-12-23,28,36,8,Count Error,Vendor short supply,Adjusted
DISC6013542,MOV3119164,ITEM115821,WH_BLR_01,07-11-21,21,19,-2,Damage,Documentation missing,Adjusted
DISC6013543,MOV3057845,ITEM110154,WH_CHN_01,07-10-23,13,22,9,Count Error,Vendor short supply,Under Investigation
DISC6013544,MOV3052862,ITEM119857,WH_MUM_01,25-05-22,17,22,5,Shortage,System posting delay,Under Investigation
DISC6013545,MOV3071458,ITEM100457,WH_MUM_01,08-02-22,12,19,7,Count Error,Manual counting error,Open
DISC6013546,MOV3087018,ITEM135892,WH_BLR_01,19-07-21,22,31,9,Damage,Manual counting error,Under Investigation
DISC6013547,MOV3008233,ITEM117531,WH_NAG_01,11-11-21,1,9,8,Damage,System posting delay,Under Investigation
DISC6013548,MOV3007764,ITEM104135,WH_DEL_01,14-01-24,6,6,0,Excess,Documentation missing,Open
DISC6013549,MOV3051877,ITEM136691,WH_CHN_01,19-07-21,29,37,8,Excess,Manual counting error,Under Investigation
DISC6013550,MOV3040714,ITEM135682,WH_NAG_01,08-07-23,9,5,-4,Wrong Item,Wrong bin placement,Open
DISC6013551,MOV3003480,ITEM122357,WH_DEL_01,27-10-24,9,0,-9,Wrong Item,Wrong bin placement,Resolved
DISC6013552,MOV3068851,ITEM113071,WH_DEL_01,01-07-22,10,18,8,Count Error,Vendor short supply,Open
DISC6013553,MOV3024977,ITEM135144,WH_NAG_01,18-07-24,27,31,4,Excess,Documentation missing,Resolved
DISC6013554,MOV3035261,ITEM122484,WH_DEL_01,08-11-21,19,9,-10,Damage,Vendor short supply,Adjusted
DISC6013555,MOV3055900,ITEM111141,WH_MUM_01,13-01-23,8,5,-3,Count Error,Vendor short supply,Resolved
DISC6013556,MOV3090535,ITEM128182,WH_NAG_01,14-10-21,5,5,0,Wrong Item,Documentation missing,Open
DISC6013557,MOV3082977,ITEM118864,WH_PUN_01,10-01-22,29,37,8,Shortage,Documentation missing,Under Investigation
DISC6013558,MOV3009462,ITEM125776,WH_CHN_01,11-09-21,16,25,9,Count Error,Documentation missing,Resolved
DISC6013559,MOV3099703,ITEM130433,WH_BLR_01,13-05-24,12,20,8,Damage,Vendor short supply,Resolved
DISC6013560,MOV3104875,ITEM101539,WH_NAG_01,28-07-21,14,13,-1,Shortage,Vendor short supply,Adjusted
DISC6013561,MOV3019909,ITEM109830,WH_MUM_01,24-05-23,8,11,3,Count Error,Wrong bin placement,Resolved
DISC6013562,MOV3029786,ITEM114407,WH_DEL_01,23-10-24,12,19,7,Wrong Item,System posting delay,Open
DISC6013563,MOV3008838,ITEM126424,WH_NAG_01,14-06-21,15,8,-7,Wrong Item,System posting delay,Resolved
DISC6013564,MOV3033063,ITEM133948,WH_DEL_01,02-04-23,35,35,0,Wrong Item,Documentation missing,Open
DISC6013565,MOV3094776,ITEM111539,WH_NAG_01,17-01-23,12,9,-3,Damage,Manual counting error,Adjusted
DISC6013566,MOV3062204,ITEM116736,WH_NAG_01,21-05-21,14,7,-7,Count Error,Vendor short supply,Adjusted
DISC6013567,MOV3077773,ITEM106914,WH_PUN_01,15-01-24,20,14,-6,Wrong Item,Vendor short supply,Under Investigation
DISC6013568,MOV3081200,ITEM111490,WH_NAG_01,24-11-22,6,0,-6,Wrong Item,Vendor short supply,Open
DISC6013569,MOV3029363,ITEM113946,WH_CHN_01,24-02-21,39,43,4,Damage,Manual counting error,Resolved
DISC6013570,MOV3043413,ITEM110125,WH_NAG_01,07-11-22,10,13,3,Excess,System posting delay,Resolved
DISC6013571,MOV3058093,ITEM130851,WH_PUN_01,18-04-24,27,17,-10,Shortage,System posting delay,Resolved
DISC6013572,MOV3041730,ITEM116658,WH_PUN_01,07-03-21,18,22,4,Wrong Item,System posting delay,Adjusted
DISC6013573,MOV3027374,ITEM105509,WH_BLR_01,21-09-21,30,39,9,Excess,Documentation missing,Adjusted
DISC6013574,MOV3036827,ITEM133641,WH_NAG_01,30-10-22,12,4,-8,Damage,System posting delay,Open
DISC6013575,MOV3025555,ITEM138392,WH_PUN_01,15-08-21,19,12,-7,Damage,Documentation missing,Open
DISC6013576,MOV3116521,ITEM124097,WH_MUM_01,01-01-23,4,2,-2,Count Error,Wrong bin placement,Resolved
DISC6013577,MOV3044415,ITEM111878,WH_MUM_01,02-06-23,20,12,-8,Wrong Item,Manual counting error,Adjusted
DISC6013578,MOV3093994,ITEM109623,WH_DEL_01,14-07-21,22,31,9,Wrong Item,System posting delay,Open
DISC6013579,MOV3090326,ITEM118696,WH_DEL_01,15-07-23,20,29,9,Count Error,Manual counting error,Resolved
DISC6013580,MOV3071187,ITEM129054,WH_CHN_01,31-07-24,23,30,7,Count Error,Vendor short supply,Resolved
DISC6013581,MOV3074062,ITEM112772,WH_CHN_01,13-11-22,16,21,5,Shortage,Manual counting error,Resolved
DISC6013582,MOV3117746,ITEM109964,WH_MUM_01,11-04-21,24,25,1,Excess,Vendor short supply,Adjusted
DISC6013583,MOV3107078,ITEM135703,WH_MUM_01,23-03-22,32,33,1,Shortage,System posting delay,Open
DISC6013584,MOV3053546,ITEM137766,WH_BLR_01,19-02-21,24,32,8,Count Error,System posting delay,Adjusted
DISC6013585,MOV3037917,ITEM119062,WH_MUM_01,01-06-23,19,18,-1,Damage,Manual counting error,Under Investigation
DISC6013586,MOV3116118,ITEM105616,WH_BLR_01,05-02-24,13,10,-3,Wrong Item,Wrong bin placement,Resolved
DISC6013587,MOV3043183,ITEM118641,WH_NAG_01,23-01-24,29,27,-2,Count Error,Manual counting error,Open
DISC6013588,MOV3086433,ITEM129404,WH_PUN_01,09-04-21,20,18,-2,Excess,Documentation missing,Resolved
DISC6013589,MOV3099478,ITEM107705,WH_DEL_01,12-08-23,35,27,-8,Count Error,System posting delay,Under Investigation
DISC6013590,MOV3088175,ITEM107134,WH_CHN_01,16-02-23,34,28,-6,Count Error,System posting delay,Resolved
DISC6013591,MOV3001547,ITEM100369,WH_MUM_01,18-10-22,36,28,-8,Damage,Handling damage,Under Investigation
DISC6013592,MOV3028886,ITEM124561,WH_BLR_01,09-12-21,47,38,-9,Wrong Item,Manual counting error,Open
DISC6013593,MOV3060364,ITEM107902,WH_BLR_01,06-07-23,13,6,-7,Excess,Wrong bin placement,Resolved
DISC6013594,MOV3027814,ITEM107512,WH_BLR_01,13-05-23,39,40,1,Shortage,Documentation missing,Resolved
DISC6013595,MOV3084853,ITEM128179,WH_CHN_01,15-11-23,39,29,-10,Excess,Handling damage,Adjusted
DISC6013596,MOV3027351,ITEM116629,WH_NAG_01,12-02-23,27,33,6,Damage,Vendor short supply,Under Investigation
DISC6013597,MOV3013356,ITEM130745,WH_DEL_01,26-10-22,10,6,-4,Shortage,Wrong bin placement,Open
DISC6013598,MOV3106100,ITEM109529,WH_CHN_01,10-05-24,8,15,7,Count Error,Documentation missing,Open
DISC6013599,MOV3057052,ITEM102487,WH_MUM_01,14-01-22,18,9,-9,Excess,Manual counting error,Open
DISC6013600,MOV3004637,ITEM103563,WH_CHN_01,07-07-24,12,6,-6,Damage,Vendor short supply,Resolved
DISC6013601,MOV3008260,ITEM109025,WH_MUM_01,25-08-21,17,15,-2,Shortage,Manual counting error,Under Investigation
DISC6013602,MOV3105042,ITEM102528,WH_MUM_01,27-04-24,28,24,-4,Wrong Item,Manual counting error,Open
DISC6013603,MOV3084850,ITEM105400,WH_CHN_01,30-01-22,29,37,8,Wrong Item,Manual counting error,Resolved
DISC6013604,MOV3080012,ITEM121631,WH_BLR_01,26-08-21,15,21,6,Count Error,Wrong bin placement,Resolved
DISC6013605,MOV3095091,ITEM128200,WH_CHN_01,28-10-23,23,30,7,Shortage,Documentation missing,Under Investigation
DISC6013606,MOV3088595,ITEM123543,WH_PUN_01,31-08-24,31,28,-3,Excess,Vendor short supply,Resolved
DISC6013607,MOV3078365,ITEM121602,WH_MUM_01,23-11-21,26,31,5,Shortage,Manual counting error,Resolved
DISC6013608,MOV3011086,ITEM121923,WH_BLR_01,23-08-22,5,0,-5,Damage,System posting delay,Under Investigation
DISC6013609,MOV3014106,ITEM105593,WH_BLR_01,12-08-23,20,20,0,Excess,System posting delay,Adjusted
DISC6013610,MOV3039070,ITEM109188,WH_DEL_01,02-11-23,10,11,1,Count Error,Vendor short supply,Open
DISC6013611,MOV3020177,ITEM136066,WH_BLR_01,17-07-23,18,14,-4,Count Error,System posting delay,Resolved
DISC6013612,MOV3005443,ITEM133698,WH_PUN_01,06-09-24,3,5,2,Shortage,Handling damage,Under Investigation
DISC6013613,MOV3048095,ITEM106356,WH_DEL_01,17-02-23,13,10,-3,Excess,Manual counting error,Under Investigation
DISC6013614,MOV3010031,ITEM119232,WH_BLR_01,11-02-23,4,0,-4,Wrong Item,Vendor short supply,Adjusted
DISC6013615,MOV3001236,ITEM107310,WH_PUN_01,29-08-24,17,23,6,Count Error,System posting delay,Under Investigation
DISC6013616,MOV3111135,ITEM112711,WH_DEL_01,21-04-21,30,20,-10,Count Error,System posting delay,Adjusted
DISC6013617,MOV3097827,ITEM109546,WH_MUM_01,10-03-21,26,29,3,Damage,Documentation missing,Resolved
DISC6013618,MOV3009838,ITEM129698,WH_BLR_01,27-09-23,26,18,-8,Shortage,Manual counting error,Adjusted
DISC6013619,MOV3102168,ITEM133645,WH_CHN_01,13-10-22,28,34,6,Wrong Item,Documentation missing,Open
DISC6013620,MOV3110923,ITEM130733,WH_BLR_01,13-07-24,10,9,-1,Excess,Vendor short supply,Under Investigation
DISC6013621,MOV3111053,ITEM115905,WH_DEL_01,15-05-22,9,9,0,Count Error,Handling damage,Open
DISC6013622,MOV3105849,ITEM110682,WH_PUN_01,26-09-21,13,5,-8,Shortage,System posting delay,Resolved
DISC6013623,MOV3064358,ITEM124000,WH_BLR_01,18-04-22,6,8,2,Excess,Vendor short supply,Open
DISC6013624,MOV3024089,ITEM120727,WH_MUM_01,30-12-22,15,20,5,Wrong Item,System posting delay,Adjusted
DISC6013625,MOV3068815,ITEM104844,WH_BLR_01,23-04-21,1,3,2,Shortage,Handling damage,Adjusted
DISC6013626,MOV3004109,ITEM127415,WH_NAG_01,23-04-23,39,36,-3,Shortage,Vendor short supply,Open
DISC6013627,MOV3103579,ITEM139990,WH_PUN_01,22-07-22,23,25,2,Wrong Item,Handling damage,Open
DISC6013628,MOV3112313,ITEM130867,WH_DEL_01,08-04-22,6,0,-6,Damage,System posting delay,Resolved
DISC6013629,MOV3068134,ITEM124988,WH_CHN_01,21-10-23,18,10,-8,Shortage,Vendor short supply,Open
DISC6013630,MOV3092635,ITEM117574,WH_NAG_01,31-01-21,37,39,2,Shortage,Handling damage,Adjusted
DISC6013631,MOV3013061,ITEM118166,WH_BLR_01,06-06-23,29,19,-10,Wrong Item,Manual counting error,Under Investigation
DISC6013632,MOV3105582,ITEM121643,WH_MUM_01,29-03-21,16,18,2,Count Error,Manual counting error,Resolved
DISC6013633,MOV3036985,ITEM118113,WH_BLR_01,22-03-22,26,28,2,Wrong Item,Handling damage,Under Investigation
DISC6013634,MOV3044981,ITEM127426,WH_DEL_01,14-03-24,14,23,9,Count Error,Manual counting error,Under Investigation
DISC6013635,MOV3024773,ITEM118746,WH_MUM_01,07-04-23,16,22,6,Count Error,Handling damage,Resolved
DISC6013636,MOV3090716,ITEM105790,WH_PUN_01,14-03-22,20,24,4,Excess,Handling damage,Open
DISC6013637,MOV3109512,ITEM118897,WH_MUM_01,26-12-24,13,22,9,Damage,Handling damage,Resolved
DISC6013638,MOV3067575,ITEM119783,WH_DEL_01,27-01-21,21,19,-2,Shortage,System posting delay,Adjusted
DISC6013639,MOV3021484,ITEM126365,WH_MUM_01,23-04-21,1,8,7,Count Error,Vendor short supply,Under Investigation
DISC6013640,MOV3087535,ITEM116988,WH_BLR_01,11-12-23,8,15,7,Wrong Item,Vendor short supply,Adjusted
DISC6013641,MOV3087528,ITEM124356,WH_DEL_01,22-11-24,7,2,-5,Count Error,Documentation missing,Under Investigation
DISC6013642,MOV3097929,ITEM107433,WH_BLR_01,01-06-21,30,33,3,Wrong Item,Manual counting error,Open
DISC6013643,MOV3084965,ITEM139975,WH_CHN_01,10-11-22,13,10,-3,Excess,Manual counting error,Adjusted
DISC6013644,MOV3039887,ITEM113775,WH_PUN_01,01-06-22,17,24,7,Wrong Item,Manual counting error,Open
DISC6013645,MOV3083848,ITEM101947,WH_MUM_01,23-03-22,5,0,-5,Damage,Vendor short supply,Open
DISC6013646,MOV3022743,ITEM135975,WH_NAG_01,03-05-23,39,34,-5,Damage,Manual counting error,Resolved
DISC6013647,MOV3056899,ITEM134890,WH_DEL_01,14-10-21,32,26,-6,Excess,Handling damage,Resolved
DISC6013648,MOV3086192,ITEM136323,WH_MUM_01,10-06-22,22,13,-9,Damage,Vendor short supply,Under Investigation
DISC6013649,MOV3082576,ITEM106614,WH_NAG_01,01-05-23,11,13,2,Damage,Wrong bin placement,Adjusted
DISC6013650,MOV3115765,ITEM134857,WH_BLR_01,28-06-22,14,6,-8,Shortage,System posting delay,Open
DISC6013651,MOV3028926,ITEM122182,WH_MUM_01,07-02-22,15,22,7,Damage,Vendor short supply,Under Investigation
DISC6013652,MOV3099262,ITEM103465,WH_MUM_01,11-09-22,19,18,-1,Wrong Item,Manual counting error,Adjusted
DISC6013653,MOV3100369,ITEM127915,WH_MUM_01,05-05-21,2,0,-2,Count Error,System posting delay,Resolved
DISC6013654,MOV3096872,ITEM130119,WH_CHN_01,22-02-21,17,7,-10,Wrong Item,Manual counting error,Under Investigation
DISC6013655,MOV3087422,ITEM136161,WH_BLR_01,19-05-23,4,10,6,Count Error,Vendor short supply,Adjusted
DISC6013656,MOV3039171,ITEM105937,WH_NAG_01,06-02-21,9,15,6,Shortage,System posting delay,Resolved
DISC6013657,MOV3041563,ITEM137241,WH_DEL_01,25-02-21,17,20,3,Wrong Item,Vendor short supply,Open
DISC6013658,MOV3093918,ITEM129154,WH_MUM_01,26-11-24,22,26,4,Count Error,Handling damage,Open
DISC6013659,MOV3013022,ITEM106987,WH_NAG_01,02-08-24,21,11,-10,Shortage,Manual counting error,Open
DISC6013660,MOV3108971,ITEM104591,WH_CHN_01,29-08-22,9,6,-3,Excess,System posting delay,Open
DISC6013661,MOV3001013,ITEM106074,WH_BLR_01,18-11-22,12,17,5,Excess,Handling damage,Under Investigation
DISC6013662,MOV3100778,ITEM111294,WH_DEL_01,10-06-22,39,38,-1,Excess,Handling damage,Open
DISC6013663,MOV3009752,ITEM100782,WH_CHN_01,06-11-24,23,31,8,Excess,Wrong bin placement,Open
DISC6013664,MOV3010037,ITEM138304,WH_BLR_01,12-12-21,22,26,4,Excess,System posting delay,Under Investigation
DISC6013665,MOV3080556,ITEM124959,WH_DEL_01,07-01-24,13,11,-2,Shortage,System posting delay,Resolved
DISC6013666,MOV3059079,ITEM112009,WH_CHN_01,28-11-23,41,50,9,Damage,Manual counting error,Adjusted
DISC6013667,MOV3088147,ITEM139074,WH_PUN_01,31-12-22,26,21,-5,Damage,Documentation missing,Under Investigation
DISC6013668,MOV3053150,ITEM129572,WH_BLR_01,15-01-22,20,19,-1,Damage,System posting delay,Under Investigation
DISC6013669,MOV3060533,ITEM102078,WH_MUM_01,18-01-21,1,4,3,Wrong Item,System posting delay,Resolved
DISC6013670,MOV3020983,ITEM101578,WH_BLR_01,03-02-21,10,15,5,Excess,Handling damage,Open
DISC6013671,MOV3009189,ITEM116197,WH_BLR_01,11-04-23,17,8,-9,Wrong Item,System posting delay,Open
DISC6013672,MOV3049623,ITEM122331,WH_DEL_01,14-07-21,15,7,-8,Shortage,Wrong bin placement,Under Investigation
DISC6013673,MOV3025154,ITEM101167,WH_PUN_01,22-06-21,28,28,0,Wrong Item,Wrong bin placement,Resolved
DISC6013674,MOV3024538,ITEM115965,WH_BLR_01,14-08-24,14,19,5,Damage,Manual counting error,Open
DISC6013675,MOV3017372,ITEM109126,WH_BLR_01,12-09-22,24,15,-9,Wrong Item,Handling damage,Open
DISC6013676,MOV3033276,ITEM108143,WH_DEL_01,17-04-23,16,20,4,Wrong Item,Documentation missing,Adjusted
DISC6013677,MOV3079058,ITEM115873,WH_DEL_01,19-10-24,11,8,-3,Damage,Documentation missing,Open
DISC6013678,MOV3051836,ITEM116011,WH_CHN_01,29-05-21,9,3,-6,Wrong Item,Vendor short supply,Open
DISC6013679,MOV3022903,ITEM116417,WH_DEL_01,23-03-21,36,38,2,Count Error,Vendor short supply,Under Investigation
DISC6013680,MOV3047347,ITEM133950,WH_PUN_01,30-05-23,11,1,-10,Excess,Vendor short supply,Under Investigation
DISC6013681,MOV3090650,ITEM119695,WH_MUM_01,10-09-21,28,34,6,Excess,Vendor short supply,Open
DISC6013682,MOV3075674,ITEM118464,WH_BLR_01,30-07-23,24,30,6,Count Error,Vendor short supply,Resolved
DISC6013683,MOV3014105,ITEM136562,WH_NAG_01,14-11-21,21,20,-1,Wrong Item,Wrong bin placement,Open
DISC6013684,MOV3035782,ITEM134858,WH_MUM_01,24-04-21,31,25,-6,Damage,Vendor short supply,Open
DISC6013685,MOV3006845,ITEM128665,WH_MUM_01,02-08-22,34,40,6,Shortage,Manual counting error,Resolved
DISC6013686,MOV3037272,ITEM126978,WH_CHN_01,20-02-23,26,22,-4,Wrong Item,Handling damage,Open
DISC6013687,MOV3026749,ITEM103858,WH_NAG_01,05-07-22,20,14,-6,Excess,System posting delay,Resolved
DISC6013688,MOV3063906,ITEM103002,WH_DEL_01,01-08-22,8,10,2,Excess,System posting delay,Adjusted
DISC6013689,MOV3018183,ITEM105898,WH_CHN_01,12-11-22,12,7,-5,Excess,Wrong bin placement,Resolved
DISC6013690,MOV3055512,ITEM137583,WH_PUN_01,26-06-21,35,26,-9,Wrong Item,Vendor short supply,Open
DISC6013691,MOV3033431,ITEM112225,WH_PUN_01,30-01-22,6,0,-6,Count Error,System posting delay,Under Investigation
DISC6013692,MOV3068145,ITEM134343,WH_CHN_01,11-05-21,31,23,-8,Excess,Manual counting error,Under Investigation
DISC6013693,MOV3052121,ITEM115643,WH_MUM_01,22-04-24,13,6,-7,Shortage,Documentation missing,Open
DISC6013694,MOV3034029,ITEM114249,WH_BLR_01,25-12-21,1,0,-1,Damage,System posting delay,Under Investigation
DISC6013695,MOV3006934,ITEM120815,WH_NAG_01,30-03-24,8,14,6,Shortage,Handling damage,Adjusted
DISC6013696,MOV3089485,ITEM114680,WH_PUN_01,18-12-23,23,26,3,Shortage,Manual counting error,Resolved
DISC6013697,MOV3055340,ITEM103840,WH_CHN_01,11-05-24,23,22,-1,Shortage,Wrong bin placement,Under Investigation
DISC6013698,MOV3035087,ITEM107896,WH_CHN_01,15-06-23,27,26,-1,Excess,Vendor short supply,Adjusted
DISC6013699,MOV3016834,ITEM123974,WH_NAG_01,26-12-21,34,35,1,Count Error,Manual counting error,Adjusted
