Item_ID,Item_Description,Item_Category,Priority_Level,UOM,Warehouse_Code,Warehouse_City,Active_Flag
ITEM139492,Inventory Item 39493,Finished Goods,Low,Kg,WH_CHN_01,Chennai,No
ITEM139493,Inventory Item 39494,Finished Goods,Medium,Box,WH_CHN_01,Chennai,Yes
ITEM139494,Inventory Item 39495,Raw Material,High,Nos,WH_BLR_01,Bangalore,No
ITEM139495,Inventory Item 39496,Raw Material,Low,Pallet,WH_CHN_01,Chennai,No
ITEM139496,Inventory Item 39497,Raw Material,Medium,Kg,WH_PUN_01,Pune,No
ITEM139497,Inventory Item 39498,Raw Material,Medium,Nos,WH_NAG_01,Nagpur,Yes
ITEM139498,Inventory Item 39499,Finished Goods,Low,Box,WH_NAG_01,Nagpur,Yes
ITEM139499,Inventory Item 39500,Consumables,Medium,Pallet,WH_DEL_01,Delhi,No
ITEM139500,Inventory Item 39501,Consumables,Medium,Kg,WH_CHN_01,Chennai,Yes
ITEM139501,Inventory Item 39502,Spare Parts,Low,Kg,WH_DEL_01,Delhi,Yes
ITEM139502,Inventory Item 39503,Consumables,Medium,Kg,WH_CHN_01,Chennai,Yes
ITEM139503,Inventory Item 39504,Finished Goods,High,Pallet,WH_MUM_01,Mumbai,Yes
ITEM139504,Inventory Item 39505,Raw Material,Low,Nos,WH_MUM_01,Mumbai,No
ITEM139505,Inventory Item 39506,Finished Goods,Medium,Nos,WH_BLR_01,Bangalore,Yes
ITEM139506,Inventory Item 39507,Consumables,Medium,Box,WH_BLR_01,Bangalore,Yes
ITEM139507,Inventory Item 39508,Finished Goods,Medium,Kg,WH_PUN_01,Pune,No
ITEM139508,Inventory Item 39509,Raw Material,High,Kg,WH_MUM_01,Mumbai,Yes
ITEM139509,Inventory Item 39510,Packaging,High,Pallet,WH_PUN_01,Pune,Yes
ITEM139510,Inventory Item 39511,Spare Parts,Medium,Box,WH_CHN_01,Chennai,Yes
ITEM139511,Inventory Item 39512,Raw Material,High,Pallet,WH_PUN_01,Pune,Yes
ITEM139512,Inventory Item 39513,Consumables,High,Nos,WH_BLR_01,Bangalore,Yes
ITEM139513,Inventory Item 39514,Spare Parts,High,Pallet,WH_DEL_01,Delhi,Yes
ITEM139514,Inventory Item 39515,Consumables,Low,Box,WH_PUN_01,Pune,Yes
ITEM139515,Inventory Item 39516,Packaging,High,Pallet,WH_PUN_01,Pune,Yes
ITEM139516,Inventory Item 39517,Raw Material,Medium,Box,WH_PUN_01,Pune,Yes
ITEM139517,Inventory Item 39518,Packaging,Low,Nos,WH_BLR_01,Bangalore,Yes
ITEM139518,Inventory Item 39519,Spare Parts,Low,Box,WH_NAG_01,Nagpur,Yes
ITEM139519,Inventory Item 39520,Packaging,High,Nos,WH_CHN_01,Chennai,Yes
ITEM139520,Inventory Item 39521,Packaging,Medium,Pallet,WH_MUM_01,Mumbai,No
ITEM139521,Inventory Item 39522,Finished Goods,Low,Box,WH_CHN_01,Chennai,Yes
ITEM139522,Inventory Item 39523,Raw Material,High,Nos,WH_PUN_01,Pune,No
ITEM139523,Inventory Item 39524,Finished Goods,Medium,Box,WH_NAG_01,Nagpur,Yes
ITEM139524,Inventory Item 39525,Raw Material,Medium,Kg,WH_DEL_01,Delhi,Yes
ITEM139525,Inventory Item 39526,Consumables,Medium,Kg,WH_CHN_01,Chennai,No
ITEM139526,Inventory Item 39527,Packaging,Low,Kg,WH_PUN_01,Pune,No
ITEM139527,Inventory Item 39528,Finished Goods,Medium,Pallet,WH_NAG_01,Nagpur,Yes
ITEM139528,Inventory Item 39529,Raw Material,High,Pallet,WH_BLR_01,Bangalore,No
ITEM139529,Inventory Item 39530,Finished Goods,Medium,Pallet,WH_NAG_01,Nagpur,No
ITEM139530,Inventory Item 39531,Packaging,Low,Box,WH_BLR_01,Bangalore,Yes
ITEM139531,Inventory Item 39532,Finished Goods,High,Kg,WH_MUM_01,Mumbai,Yes
ITEM139532,Inventory Item 39533,Spare Parts,Medium,Box,WH_DEL_01,Delhi,No
ITEM139533,Inventory Item 39534,Raw Material,Medium,Pallet,WH_CHN_01,Chennai,Yes
ITEM139534,Inventory Item 39535,Finished Goods,High,Box,WH_DEL_01,Delhi,Yes
ITEM139535,Inventory Item 39536,Consumables,Medium,Box,WH_CHN_01,Chennai,Yes
ITEM139536,Inventory Item 39537,Finished Goods,Low,Box,WH_NAG_01,Nagpur,No
ITEM139537,Inventory Item 39538,Raw Material,High,Box,WH_MUM_01,Mumbai,Yes
ITEM139538,Inventory Item 39539,Raw Material,High,Nos,WH_BLR_01,Bangalore,Yes
ITEM139539,Inventory Item 39540,Packaging,Low,Pallet,WH_PUN_01,Pune,Yes
ITEM139540,Inventory Item 39541,Raw Material,Low,Nos,WH_PUN_01,Pune,No
ITEM139541,Inventory Item 39542,Raw Material,Low,Box,WH_CHN_01,Chennai,Yes
ITEM139542,Inventory Item 39543,Raw Material,Low,Kg,WH_BLR_01,Bangalore,Yes
ITEM139543,Inventory Item 39544,Packaging,Medium,Kg,WH_PUN_01,Pune,Yes
ITEM139544,Inventory Item 39545,Consumables,Medium,Pallet,WH_PUN_01,Pune,Yes
ITEM139545,Inventory Item 39546,Finished Goods,High,Box,WH_MUM_01,Mumbai,Yes
ITEM139546,Inventory Item 39547,Raw Material,Low,Kg,WH_MUM_01,Mumbai,Yes
ITEM139547,Inventory Item 39548,Consumables,Medium,Pallet,WH_DEL_01,Delhi,Yes
ITEM139548,Inventory Item 39549,Raw Material,Low,Box,WH_CHN_01,Chennai,No
ITEM139549,Inventory Item 39550,Finished Goods,Medium,Box,WH_PUN_01,Pune,No
ITEM139550,Inventory Item 39551,Consumables,Low,Nos,WH_PUN_01,Pune,Yes
ITEM139551,Inventory Item 39552,Packaging,Medium,Kg,WH_MUM_01,Mumbai,Yes
ITEM139552,Inventory Item 39553,Consumables,High,Pallet,WH_DEL_01,Delhi,Yes
ITEM139553,Inventory Item 39554,Packaging,Medium,Pallet,WH_PUN_01,Pune,Yes
ITEM139554,Inventory Item 39555,Packaging,Low,Pallet,WH_CHN_01,Chennai,Yes
ITEM139555,Inventory Item 39556,Raw Material,Medium,Pallet,WH_DEL_01,Delhi,No
ITEM139556,Inventory Item 39557,Spare Parts,Medium,Box,WH_CHN_01,Chennai,Yes
ITEM139557,Inventory Item 39558,Packaging,Medium,Kg,WH_BLR_01,Bangalore,Yes
ITEM139558,Inventory Item 39559,Raw Material,Medium,Kg,WH_NAG_01,Nagpur,Yes
ITEM139559,Inventory Item 39560,Packaging,Medium,Box,WH_MUM_01,Mumbai,Yes
ITEM139560,Inventory Item 39561,Finished Goods,Medium,Box,WH_NAG_01,Nagpur,No
ITEM139561,Inventory Item 39562,Raw Material,High,Nos,WH_NAG_01,Nagpur,No
ITEM139562,Inventory Item 39563,Raw Material,Medium,Kg,WH_MUM_01,Mumbai,Yes
ITEM139563,Inventory Item 39564,Raw Material,High,Kg,WH_PUN_01,Pune,Yes
ITEM139564,Inventory Item 39565,Raw Material,High,Box,WH_PUN_01,Pune,Yes
ITEM139565,Inventory Item 39566,Finished Goods,High,Nos,WH_DEL_01,Delhi,Yes
ITEM139566,Inventory Item 39567,Packaging,High,Kg,WH_NAG_01,Nagpur,No
ITEM139567,Inventory Item 39568,Consumables,Medium,Box,WH_CHN_01,Chennai,Yes
ITEM139568,Inventory Item 39569,Raw Material,High,Kg,WH_NAG_01,Nagpur,Yes
ITEM139569,Inventory Item 39570,Finished Goods,High,Nos,WH_NAG_01,Nagpur,Yes
ITEM139570,Inventory Item 39571,Finished Goods,Low,Pallet,WH_BLR_01,Bangalore,Yes
ITEM139571,Inventory Item 39572,Packaging,High,Pallet,WH_MUM_01,Mumbai,Yes
ITEM139572,Inventory Item 39573,Finished Goods,High,Nos,WH_BLR_01,Bangalore,Yes
ITEM139573,Inventory Item 39574,Raw Material,High,Kg,WH_BLR_01,Bangalore,Yes
ITEM139574,Inventory Item 39575,Consumables,Low,Box,WH_DEL_01,Delhi,Yes
ITEM139575,Inventory Item 39576,Packaging,Medium,Pallet,WH_PUN_01,Pune,No
ITEM139576,Inventory Item 39577,Packaging,High,Nos,WH_PUN_01,Pune,Yes
ITEM139577,Inventory Item 39578,Spare Parts,High,Pallet,WH_MUM_01,Mumbai,Yes
ITEM139578,Inventory Item 39579,Raw Material,Medium,Kg,WH_CHN_01,Chennai,Yes
ITEM139579,Inventory Item 39580,Raw Material,Low,Box,WH_BLR_01,Bangalore,Yes
ITEM139580,Inventory Item 39581,Finished Goods,Medium,Box,WH_DEL_01,Delhi,Yes
ITEM139581,Inventory Item 39582,Finished Goods,Medium,Box,WH_BLR_01,Bangalore,No
ITEM139582,Inventory Item 39583,Packaging,Medium,Box,WH_DEL_01,Delhi,No
ITEM139583,Inventory Item 39584,Consumables,Medium,Pallet,WH_BLR_01,Bangalore,Yes
ITEM139584,Inventory Item 39585,Raw Material,Low,Nos,WH_CHN_01,Chennai,No
ITEM139585,Inventory Item 39586,Consumables,Medium,Nos,WH_DEL_01,Delhi,Yes
ITEM139586,Inventory Item 39587,Consumables,Medium,Kg,WH_PUN_01,Pune,Yes
ITEM139587,Inventory Item 39588,Spare Parts,Medium,Box,WH_CHN_01,Chennai,Yes
ITEM139588,Inventory Item 39589,Finished Goods,Medium,Nos,WH_BLR_01,Bangalore,Yes
ITEM139589,Inventory Item 39590,Raw Material,High,Kg,WH_BLR_01,Bangalore,Yes
ITEM139590,Inventory Item 39591,Raw Material,High,Nos,WH_MUM_01,Mumbai,Yes
ITEM139591,Inventory Item 39592,Spare Parts,Medium,Nos,WH_MUM_01,Mumbai,No
ITEM139592,Inventory Item 39593,Finished Goods,Low,Nos,WH_BLR_01,Bangalore,No
ITEM139593,Inventory Item 39594,Consumables,Low,Nos,WH_DEL_01,Delhi,Yes
ITEM139594,Inventory Item 39595,Raw Material,Medium,Nos,WH_CHN_01,Chennai,Yes
ITEM139595,Inventory Item 39596,Raw Material,Medium,Kg,WH_CHN_01,Chennai,Yes
ITEM139596,Inventory Item 39597,Packaging,Medium,Kg,WH_DEL_01,Delhi,No
ITEM139597,Inventory Item 39598,Finished Goods,Low,Kg,WH_NAG_01,Nagpur,Yes
ITEM139598,Inventory Item 39599,Consumables,Medium,Box,WH_DEL_01,Delhi,Yes
ITEM139599,Inventory Item 39600,Finished Goods,Medium,Box,WH_BLR_01,Bangalore,Yes
ITEM139600,Inventory Item 39601,Finished Goods,High,Nos,WH_PUN_01,Pune,Yes
ITEM139601,Inventory Item 39602,Finished Goods,Medium,Kg,WH_DEL_01,Delhi,Yes
ITEM139602,Inventory Item 39603,Finished Goods,High,Nos,WH_NAG_01,Nagpur,No
ITEM139603,Inventory Item 39604,Raw Material,Medium,Box,WH_DEL_01,Delhi,Yes
ITEM139604,Inventory Item 39605,Raw Material,Low,Kg,WH_NAG_01,Nagpur,Yes
ITEM139605,Inventory Item 39606,Finished Goods,Low,Kg,WH_PUN_01,Pune,Yes
ITEM139606,Inventory Item 39607,Raw Material,High,Nos,WH_MUM_01,Mumbai,No
ITEM139607,Inventory Item 39608,Raw Material,Medium,Box,WH_PUN_01,Pune,No
ITEM139608,Inventory Item 39609,Packaging,Medium,Nos,WH_PUN_01,Pune,Yes
ITEM139609,Inventory Item 39610,Finished Goods,High,Pallet,WH_PUN_01,Pune,Yes
ITEM139610,Inventory Item 39611,Packaging,Medium,Nos,WH_CHN_01,Chennai,Yes
ITEM139611,Inventory Item 39612,Raw Material,Medium,Nos,WH_MUM_01,Mumbai,Yes
ITEM139612,Inventory Item 39613,Spare Parts,High,Box,WH_BLR_01,Bangalore,Yes
ITEM139613,Inventory Item 39614,Spare Parts,High,Kg,WH_DEL_01,Delhi,Yes
ITEM139614,Inventory Item 39615,Raw Material,Medium,Kg,WH_NAG_01,Nagpur,Yes
ITEM139615,Inventory Item 39616,Spare Parts,High,Pallet,WH_BLR_01,Bangalore,Yes
ITEM139616,Inventory Item 39617,Consumables,High,Box,WH_NAG_01,Nagpur,Yes
ITEM139617,Inventory Item 39618,Raw Material,Medium,Nos,WH_PUN_01,Pune,No
ITEM139618,Inventory Item 39619,Finished Goods,Low,Kg,WH_NAG_01,Nagpur,Yes
ITEM139619,Inventory Item 39620,Raw Material,High,Nos,WH_DEL_01,Delhi,Yes
ITEM139620,Inventory Item 39621,Finished Goods,Medium,Kg,WH_PUN_01,Pune,No
ITEM139621,Inventory Item 39622,Consumables,High,Pallet,WH_CHN_01,Chennai,No
ITEM139622,Inventory Item 39623,Packaging,Medium,Nos,WH_BLR_01,Bangalore,No
ITEM139623,Inventory Item 39624,Consumables,Medium,Kg,WH_DEL_01,Delhi,No
ITEM139624,Inventory Item 39625,Packaging,High,Kg,WH_BLR_01,Bangalore,Yes
ITEM139625,Inventory Item 39626,Finished Goods,Low,Kg,WH_PUN_01,Pune,Yes
ITEM139626,Inventory Item 39627,Packaging,Medium,Nos,WH_PUN_01,Pune,Yes
ITEM139627,Inventory Item 39628,Packaging,Medium,Nos,WH_BLR_01,Bangalore,Yes
ITEM139628,Inventory Item 39629,Raw Material,Medium,Pallet,WH_MUM_01,Mumbai,No
ITEM139629,Inventory Item 39630,Packaging,Medium,Nos,WH_NAG_01,Nagpur,No
ITEM139630,Inventory Item 39631,Finished Goods,High,Kg,WH_NAG_01,Nagpur,Yes
ITEM139631,Inventory Item 39632,Finished Goods,High,Kg,WH_CHN_01,Chennai,No
ITEM139632,Inventory Item 39633,Raw Material,Medium,Nos,WH_BLR_01,Bangalore,Yes
ITEM139633,Inventory Item 39634,Spare Parts,Medium,Box,WH_BLR_01,Bangalore,No
ITEM139634,Inventory Item 39635,Consumables,Medium,Kg,WH_CHN_01,Chennai,No
ITEM139635,Inventory Item 39636,Finished Goods,High,Nos,WH_MUM_01,Mumbai,Yes
ITEM139636,Inventory Item 39637,Packaging,Medium,Pallet,WH_NAG_01,Nagpur,Yes
ITEM139637,Inventory Item 39638,Packaging,Medium,Nos,WH_BLR_01,Bangalore,Yes
ITEM139638,Inventory Item 39639,Raw Material,Medium,Nos,WH_NAG_01,Nagpur,Yes
ITEM139639,Inventory Item 39640,Finished Goods,Medium,Kg,WH_DEL_01,Delhi,Yes
ITEM139640,Inventory Item 39641,Raw Material,High,Box,WH_BLR_01,Bangalore,Yes
ITEM139641,Inventory Item 39642,Packaging,Medium,Pallet,WH_CHN_01,Chennai,No
ITEM139642,Inventory Item 39643,Packaging,High,Nos,WH_CHN_01,Chennai,Yes
ITEM139643,Inventory Item 39644,Finished Goods,Medium,Pallet,WH_MUM_01,Mumbai,No
ITEM139644,Inventory Item 39645,Consumables,Low,Nos,WH_DEL_01,Delhi,No
ITEM139645,Inventory Item 39646,Finished Goods,Low,Box,WH_BLR_01,Bangalore,Yes
ITEM139646,Inventory Item 39647,Raw Material,Low,Kg,WH_DEL_01,Delhi,Yes
ITEM139647,Inventory Item 39648,Spare Parts,Low,Pallet,WH_BLR_01,Bangalore,No
ITEM139648,Inventory Item 39649,Raw Material,Medium,Box,WH_PUN_01,Pune,Yes
ITEM139649,Inventory Item 39650,Spare Parts,Low,Kg,WH_CHN_01,Chennai,Yes
ITEM139650,Inventory Item 39651,Consumables,Medium,Box,WH_BLR_01,Bangalore,No
ITEM139651,Inventory Item 39652,Finished Goods,High,Kg,WH_CHN_01,Chennai,Yes
ITEM139652,Inventory Item 39653,Raw Material,High,Kg,WH_CHN_01,Chennai,Yes
ITEM139653,Inventory Item 39654,Packaging,Medium,Box,WH_MUM_01,Mumbai,Yes
ITEM139654,Inventory Item 39655,Raw Material,Medium,Kg,WH_DEL_01,Delhi,Yes
ITEM139655,Inventory Item 39656,Raw Material,Low,Kg,WH_NAG_01,Nagpur,No
ITEM139656,Inventory Item 39657,Finished Goods,Medium,Box,WH_MUM_01,Mumbai,Yes
ITEM139657,Inventory Item 39658,Spare Parts,Medium,Pallet,WH_CHN_01,Chennai,No
ITEM139658,Inventory Item 39659,Raw Material,Medium,Box,WH_MUM_01,Mumbai,Yes
ITEM139659,Inventory Item 39660,Finished Goods,Medium,Pallet,WH_PUN_01,Pune,Yes
ITEM139660,Inventory Item 39661,Finished Goods,High,Kg,WH_NAG_01,Nagpur,Yes
ITEM139661,Inventory Item 39662,Consumables,Medium,Kg,WH_NAG_01,Nagpur,Yes
ITEM139662,Inventory Item 39663,Finished Goods,Medium,Kg,WH_PUN_01,Pune,Yes
ITEM139663,Inventory Item 39664,Raw Material,Medium,Pallet,WH_NAG_01,Nagpur,Yes
ITEM139664,Inventory Item 39665,Finished Goods,High,Kg,WH_CHN_01,Chennai,Yes
ITEM139665,Inventory Item 39666,Packaging,Medium,Nos,WH_CHN_01,Chennai,Yes
ITEM139666,Inventory Item 39667,Raw Material,Low,Nos,WH_CHN_01,Chennai,Yes
ITEM139667,Inventory Item 39668,Packaging,Low,Nos,WH_DEL_01,Delhi,Yes
ITEM139668,Inventory Item 39669,Raw Material,Low,Box,WH_DEL_01,Delhi,Yes
ITEM139669,Inventory Item 39670,Finished Goods,Low,Pallet,WH_NAG_01,Nagpur,Yes
ITEM139670,Inventory Item 39671,Finished Goods,Medium,Nos,WH_BLR_01,Bangalore,Yes
ITEM139671,Inventory Item 39672,Packaging,Medium,Nos,WH_NAG_01,Nagpur,Yes
ITEM139672,Inventory Item 39673,Finished Goods,High,Pallet,WH_MUM_01,Mumbai,No
ITEM139673,Inventory Item 39674,Raw Material,Medium,Pallet,WH_MUM_01,Mumbai,Yes
ITEM139674,Inventory Item 39675,Raw Material,Medium,Nos,WH_DEL_01,Delhi,No
ITEM139675,Inventory Item 39676,Spare Parts,Medium,Pallet,WH_MUM_01,Mumbai,Yes
ITEM139676,Inventory Item 39677,Raw Material,High,Box,WH_DEL_01,Delhi,Yes
ITEM139677,Inventory Item 39678,Consumables,Medium,Nos,WH_CHN_01,Chennai,No
ITEM139678,Inventory Item 39679,Raw Material,Low,Kg,WH_PUN_01,Pune,Yes
ITEM139679,Inventory Item 39680,Raw Material,High,Nos,WH_NAG_01,Nagpur,Yes
ITEM139680,Inventory Item 39681,Raw Material,Low,Nos,WH_BLR_01,Bangalore,Yes
ITEM139681,Inventory Item 39682,Raw Material,Medium,Box,WH_BLR_01,Bangalore,Yes
ITEM139682,Inventory Item 39683,Finished Goods,Medium,Nos,WH_NAG_01,Nagpur,Yes
ITEM139683,Inventory Item 39684,Finished Goods,Low,Nos,WH_CHN_01,Chennai,Yes
ITEM139684,Inventory Item 39685,Finished Goods,Medium,Kg,WH_NAG_01,Nagpur,No
ITEM139685,Inventory Item 39686,Finished Goods,Low,Box,WH_BLR_01,Bangalore,Yes
ITEM139686,Inventory Item 39687,Raw Material,Low,Pallet,WH_NAG_01,Nagpur,Yes
ITEM139687,Inventory Item 39688,Finished Goods,High,Pallet,WH_CHN_01,Chennai,Yes
ITEM139688,Inventory Item 39689,Finished Goods,Medium,Nos,WH_BLR_01,Bangalore,Yes
ITEM139689,Inventory Item 39690,Consumables,Medium,Nos,WH_CHN_01,Chennai,Yes
ITEM139690,Inventory Item 39691,Finished Goods,Medium,Box,WH_MUM_01,Mumbai,Yes
ITEM139691,Inventory Item 39692,Raw Material,Low,Pallet,WH_PUN_01,Pune,Yes
ITEM139692,Inventory Item 39693,Finished Goods,High,Kg,WH_PUN_01,Pune,No
ITEM139693,Inventory Item 39694,Finished Goods,Medium,Pallet,WH_CHN_01,Chennai,Yes
ITEM139694,Inventory Item 39695,Spare Parts,High,Box,WH_NAG_01,Nagpur,Yes
ITEM139695,Inventory Item 39696,Raw Material,Low,Pallet,WH_NAG_01,Nagpur,Yes
ITEM139696,Inventory Item 39697,Consumables,Low,Box,WH_CHN_01,Chennai,Yes
ITEM139697,Inventory Item 39698,Raw Material,High,Box,WH_PUN_01,Pune,Yes
ITEM139698,Inventory Item 39699,Raw Material,High,Pallet,WH_CHN_01,Chennai,No
ITEM139699,Inventory Item 39700,Finished Goods,Medium,Nos,WH_DEL_01,Delhi,Yes
ITEM139700,Inventory Item 39701,Raw Material,High,Kg,WH_MUM_01,Mumbai,No
ITEM139701,Inventory Item 39702,Packaging,Low,Box,WH_BLR_01,Bangalore,Yes
ITEM139702,Inventory Item 39703,Finished Goods,Low,Kg,WH_MUM_01,Mumbai,Yes
ITEM139703,Inventory Item 39704,Raw Material,High,Kg,WH_CHN_01,Chennai,No
ITEM139704,Inventory Item 39705,Finished Goods,High,Box,WH_PUN_01,Pune,Yes
ITEM139705,Inventory Item 39706,Finished Goods,Low,Nos,WH_MUM_01,Mumbai,No
ITEM139706,Inventory Item 39707,Consumables,Low,Kg,WH_BLR_01,Bangalore,Yes
ITEM139707,Inventory Item 39708,Finished Goods,Low,Pallet,WH_DEL_01,Delhi,Yes
ITEM139708,Inventory Item 39709,Spare Parts,High,Pallet,WH_MUM_01,Mumbai,No
ITEM139709,Inventory Item 39710,Finished Goods,Low,Kg,WH_BLR_01,Bangalore,No
ITEM139710,Inventory Item 39711,Packaging,Medium,Box,WH_BLR_01,Bangalore,No
ITEM139711,Inventory Item 39712,Packaging,High,Box,WH_NAG_01,Nagpur,Yes
ITEM139712,Inventory Item 39713,Raw Material,High,Pallet,WH_MUM_01,Mumbai,No
ITEM139713,Inventory Item 39714,Raw Material,High,Pallet,WH_PUN_01,Pune,No
ITEM139714,Inventory Item 39715,Packaging,Medium,Box,WH_CHN_01,Chennai,Yes
ITEM139715,Inventory Item 39716,Consumables,Low,Nos,WH_PUN_01,Pune,Yes
ITEM139716,Inventory Item 39717,Finished Goods,Medium,Pallet,WH_MUM_01,Mumbai,Yes
ITEM139717,Inventory Item 39718,Spare Parts,High,Box,WH_BLR_01,Bangalore,Yes
ITEM139718,Inventory Item 39719,Consumables,High,Box,WH_PUN_01,Pune,Yes
ITEM139719,Inventory Item 39720,Finished Goods,Medium,Box,WH_NAG_01,Nagpur,Yes
ITEM139720,Inventory Item 39721,Finished Goods,High,Box,WH_DEL_01,Delhi,Yes
ITEM139721,Inventory Item 39722,Consumables,Medium,Pallet,WH_PUN_01,Pune,Yes
ITEM139722,Inventory Item 39723,Packaging,Medium,Kg,WH_DEL_01,Delhi,No
ITEM139723,Inventory Item 39724,Finished Goods,Medium,Nos,WH_PUN_01,Pune,No
ITEM139724,Inventory Item 39725,Packaging,Low,Box,WH_BLR_01,Bangalore,Yes
ITEM139725,Inventory Item 39726,Raw Material,Medium,Pallet,WH_NAG_01,Nagpur,Yes
ITEM139726,Inventory Item 39727,Packaging,Medium,Pallet,WH_MUM_01,Mumbai,Yes
ITEM139727,Inventory Item 39728,Raw Material,Low,Pallet,WH_DEL_01,Delhi,Yes
ITEM139728,Inventory Item 39729,Packaging,Medium,Box,WH_NAG_01,Nagpur,Yes
ITEM139729,Inventory Item 39730,Finished Goods,Medium,Pallet,WH_MUM_01,Mumbai,Yes
ITEM139730,Inventory Item 39731,Packaging,High,Box,WH_PUN_01,Pune,Yes
ITEM139731,Inventory Item 39732,Raw Material,Medium,Box,WH_MUM_01,Mumbai,No
ITEM139732,Inventory Item 39733,Spare Parts,High,Pallet,WH_CHN_01,Chennai,Yes
ITEM139733,Inventory Item 39734,Finished Goods,High,Box,WH_MUM_01,Mumbai,Yes
ITEM139734,Inventory Item 39735,Raw Material,Low,Box,WH_BLR_01,Bangalore,No
ITEM139735,Inventory Item 39736,Packaging,Medium,Kg,WH_CHN_01,Chennai,No
ITEM139736,Inventory Item 39737,Raw Material,High,Pallet,WH_MUM_01,Mumbai,Yes
ITEM139737,Inventory Item 39738,Consumables,Medium,Nos,WH_CHN_01,Chennai,No
ITEM139738,Inventory Item 39739,Raw Material,High,Pallet,WH_MUM_01,Mumbai,No
ITEM139739,Inventory Item 39740,Raw Material,Medium,Pallet,WH_MUM_01,Mumbai,Yes
ITEM139740,Inventory Item 39741,Consumables,Medium,Nos,WH_DEL_01,Delhi,No
ITEM139741,Inventory Item 39742,Raw Material,Medium,Box,WH_NAG_01,Nagpur,Yes
ITEM139742,Inventory Item 39743,Spare Parts,Low,Nos,WH_NAG_01,Nagpur,Yes
ITEM139743,Inventory Item 39744,Finished Goods,High,Box,WH_NAG_01,Nagpur,Yes
ITEM139744,Inventory Item 39745,Raw Material,Medium,Pallet,WH_CHN_01,Chennai,Yes
ITEM139745,Inventory Item 39746,Finished Goods,Low,Kg,WH_NAG_01,Nagpur,No
ITEM139746,Inventory Item 39747,Raw Material,Medium,Pallet,WH_PUN_01,Pune,No
ITEM139747,Inventory Item 39748,Finished Goods,Medium,Nos,WH_NAG_01,Nagpur,Yes
ITEM139748,Inventory Item 39749,Finished Goods,High,Kg,WH_PUN_01,Pune,Yes
ITEM139749,Inventory Item 39750,Finished Goods,High,Pallet,WH_NAG_01,Nagpur,Yes
ITEM139750,Inventory Item 39751,Raw Material,Medium,Kg,WH_DEL_01,Delhi,Yes
ITEM139751,Inventory Item 39752,Spare Parts,Low,Pallet,WH_BLR_01,Bangalore,Yes
ITEM139752,Inventory Item 39753,Spare Parts,Medium,Kg,WH_BLR_01,Bangalore,No
ITEM139753,Inventory Item 39754,Spare Parts,High,Kg,WH_MUM_01,Mumbai,Yes
ITEM139754,Inventory Item 39755,Raw Material,High,Nos,WH_PUN_01,Pune,Yes
ITEM139755,Inventory Item 39756,Raw Material,Medium,Kg,WH_BLR_01,Bangalore,Yes
ITEM139756,Inventory Item 39757,Finished Goods,High,Box,WH_DEL_01,Delhi,Yes
ITEM139757,Inventory Item 39758,Spare Parts,High,Pallet,WH_NAG_01,Nagpur,Yes
ITEM139758,Inventory Item 39759,Finished Goods,Medium,Nos,WH_DEL_01,Delhi,Yes
ITEM139759,Inventory Item 39760,Spare Parts,Medium,Pallet,WH_DEL_01,Delhi,Yes
ITEM139760,Inventory Item 39761,Spare Parts,High,Pallet,WH_BLR_01,Bangalore,Yes
ITEM139761,Inventory Item 39762,Raw Material,Medium,Box,WH_NAG_01,Nagpur,Yes
ITEM139762,Inventory Item 39763,Packaging,Medium,Kg,WH_CHN_01,Chennai,No
ITEM139763,Inventory Item 39764,Consumables,Low,Box,WH_PUN_01,Pune,Yes
ITEM139764,Inventory Item 39765,Packaging,Low,Pallet,WH_DEL_01,Delhi,Yes
ITEM139765,Inventory Item 39766,Finished Goods,Medium,Nos,WH_BLR_01,Bangalore,Yes
ITEM139766,Inventory Item 39767,Packaging,Low,Box,WH_MUM_01,Mumbai,Yes
ITEM139767,Inventory Item 39768,Packaging,Medium,Kg,WH_NAG_01,Nagpur,Yes
ITEM139768,Inventory Item 39769,Finished Goods,High,Kg,WH_DEL_01,Delhi,Yes
ITEM139769,Inventory Item 39770,Finished Goods,Medium,Pallet,WH_CHN_01,Chennai,Yes
ITEM139770,Inventory Item 39771,Finished Goods,High,Nos,WH_PUN_01,Pune,Yes
ITEM139771,Inventory Item 39772,Raw Material,Low,Box,WH_NAG_01,Nagpur,Yes
ITEM139772,Inventory Item 39773,Raw Material,Medium,Box,WH_PUN_01,Pune,Yes
ITEM139773,Inventory Item 39774,Finished Goods,Low,Pallet,WH_BLR_01,Bangalore,No
ITEM139774,Inventory Item 39775,Finished Goods,Medium,Box,WH_BLR_01,Bangalore,Yes
ITEM139775,Inventory Item 39776,Raw Material,Low,Nos,WH_BLR_01,Bangalore,No
ITEM139776,Inventory Item 39777,Raw Material,Low,Kg,WH_CHN_01,Chennai,Yes
ITEM139777,Inventory Item 39778,Spare Parts,Medium,Pallet,WH_NAG_01,Nagpur,Yes
ITEM139778,Inventory Item 39779,Raw Material,High,Pallet,WH_MUM_01,Mumbai,Yes
ITEM139779,Inventory Item 39780,Raw Material,Medium,Box,WH_CHN_01,Chennai,Yes
ITEM139780,Inventory Item 39781,Raw Material,Low,Kg,WH_DEL_01,Delhi,No
ITEM139781,Inventory Item 39782,Raw Material,High,Kg,WH_MUM_01,Mumbai,No
